CHO_ID	CHO_SYM	HUMAN_ID	HUMAN_SYM
100755431	Slc37a2	219855	SLC37A2
100755432	Gng3	2785	GNG3
100755435	LOC100755435	121275	OR10AD1
100755436	Oxld1	339229	OXLD1
100755437	Ptrhd1	391356	PTRHD1
100755439	Gpr153	387509	GPR153
100755440	Fbxo3	26273	FBXO3
100755441	Ankrd45	339416	ANKRD45
100755442	Blnk	29760	BLNK
100755444	LOC100755444	120065	OR5P2
100755445	Zscan29	146050	ZSCAN29
100755447	LOC100755447	92737	DNER
100755451	Rnpep	6051	RNPEP
100755456	Fbxo34	55030	FBXO34
100755458	Lrrc63	220416	LRRC63
100755459	Elk4	2005	ELK4
100755461	Pklr	5313	PKLR
100755464	Chst10	9486	CHST10
100755466	Mlec	9761	MLEC
100755467	Prr11	55771	PRR11
100755468	Znf189	7743	ZNF189
100755469	Rundc3a	10900	RUNDC3A
100755470	Rgp1	9827	RGP1
100755471	Omd	4958	OMD
100755473	Cd3eap	10849	CD3EAP
100755474	Chd7	55636	CHD7
100755477	LOC100755477	283189	OR9G4
100755478	Kiaa0753	9851	KIAA0753
100755479	Il21	59067	IL21
100755480	Matr3	9782	MATR3
100755485	Aldh18a1	5832	ALDH18A1
100755486	Spink5	11005	SPINK5
100755487	LOC100755487	84135	UTP15
100755489	Mtfp1	51537	MTFP1
100755490	Itfg1	81533	ITFG1
100755491	Mrps17	51373	MRPS17
100755492	Sbf1	6305	SBF1
100755493	Rbm47	54502	RBM47
100755495	Nlgn3	54413	NLGN3
100755496	Flrt1	23769	FLRT1
100755497	Kiaa1841	84542	KIAA1841
100755498	Rabepk	10244	RABEPK
100755499	Kcne3	10008	KCNE3
100755500	Nfya	4800	NFYA
100755501	Polg	5428	POLG
100755503	LOC100755503	2986	GUCY2F
100755506	Tmem106c	79022	TMEM106C
100755507	Nedd4	4734	NEDD4
100755508	Apool	139322	APOOL
100755509	LOC100755509	121364	OR10A7
100755511	LOC100755511	337878	KRTAP7-1
100755513	Zic4	84107	ZIC4
100755517	Cit	11113	CIT
100755518	Col19a1	1310	COL19A1
100755520	Ndufaf2	91942	NDUFAF2
100755521	Zcchc11	23318	ZCCHC11
100755522	Chrm1	1128	CHRM1
100755524	Irf4	3662	IRF4
100755526	Derl2	51009	DERL2
100755527	Dtx4	23220	DTX4
100755528	Arfgap2	84364	ARFGAP2
100755530	Tnfrsf25	8718	TNFRSF25
100755531	Zc3hc1	51530	ZC3HC1
100755532	Patj	10207	PATJ
100755534	Blk	640	BLK
100755535	Klhdc2	23588	KLHDC2
100755538	Kcnab1	7881	KCNAB1
100755541	Klhl10	317719	KLHL10
100755542	LOC100755542	26692	OR2W1
100755543	Ing5	84289	ING5
100755544	Ptchd1	139411	PTCHD1
100755545	Ptf1a	256297	PTF1A
100755546	Fndc3b	64778	FNDC3B
100755547	Rbm5	10181	RBM5
100755548	Csmd2	114784	CSMD2
100755549	LOC100755549	1592	CYP26A1
100755550	Tsen15	116461	TSEN15
100755551	Bud23	114049	BUD23
100755552	Metap2	10988	METAP2
100755553	Nthl1	4913	NTHL1
100755554	Slc17a3	10786	SLC17A3
100755555	Arih1	25820	ARIH1
100755558	Glmp	112770	GLMP
100755559	Gemin2	8487	GEMIN2
100755560	Rps21	6227	RPS21
100755562	Znf618	114991	ZNF618
100755563	Tmem26	219623	TMEM26
100755564	Il9	3578	IL9
100755565	Kera	11081	KERA
100755566	Ngfr	4804	NGFR
100755567	Kcns2	3788	KCNS2
100755568	Igf2bp2	10644	IGF2BP2
100755569	Esrp2	80004	ESRP2
100755571	LOC100755571	6776	STAT5A
100755572	Filip1l	11259	FILIP1L
100755573	Pbk	55872	PBK
100755575	Dgkk	139189	DGKK
100755576	Sfta2	389376	SFTA2
100755577	Ssh2	85464	SSH2
100755578	Zdhhc5	25921	ZDHHC5
100755580	Anks1a	23294	ANKS1A
100755581	Tcea1	6917	TCEA1
100755582	Ankrd29	147463	ANKRD29
100755586	LOC100755586	57132	CHMP1B
100755587	LOC100755587	9708	PCDHGA8
100755590	Tead2	8463	TEAD2
100755591	Lbhd1	79081	LBHD1
100755592	Megf8	1954	MEGF8
100755593	Xirp2	129446	XIRP2
100755594	Yipf5	81555	YIPF5
100755597	Claudin-18	100288814	CLDN34
100755598	Aspdh	554235	ASPDH
100755599	Pdxp	57026	PDXP
100755600	Zmat2	153527	ZMAT2
100755601	Tigd5	84948	TIGD5
100755602	Ndufa7	4701	NDUFA7
100755604	Polr2d	5433	POLR2D
100755605	LOC100755605	134860	TAAR9
100755608	LOC100755608	401152	C4orf3
100755609	Stat1	6772	STAT1
100755610	Hpse	10855	HPSE
100755611	Hey2	23493	HEY2
100755612	LOC100755612	122525	C14orf28
100755615	LOC100755615	375056	MIA3
100755616	Frmd4b	23150	FRMD4B
100755618	Osbpl11	114885	OSBPL11
100755619	Cdkn2aip	55602	CDKN2AIP
100755620	Llgl2	3993	LLGL2
100755621	Pclaf	9768	PCLAF
100755622	Znf384	171017	ZNF384
100755624	Alkbh5	54890	ALKBH5
100755627	Lman1l	79748	LMAN1L
100755630	Chd3	1107	CHD3
100755631	Tmem53	79639	TMEM53
100755632	Pacrgl	133015	PACRGL
100755633	LOC100755633	54848	ARHGEF38
100755635	Fbln7	129804	FBLN7
100755637	Fcgrt	2217	FCGRT
100755639	LOC100755639	3628	INPP1
100755641	LOC100755641	5481	PPID
100755642	Il4	3565	IL4
100755643	LOC100755643	90273	CEACAM21
100755645	Celf6	60677	CELF6
100755648	Cherp	10523	CHERP
100755651	Cisd3	284106	CISD3
100755653	LOC100755653	79742	CXorf36
100755656	Cfap45	25790	CFAP45
100755657	LOC100755657	65125	WNK1
100755658	Adarb1	104	ADARB1
100755659	Xpot	11260	XPOT
100755660	Nov	4856	NOV
100755662	Mrpl14	64928	MRPL14
100755663	Fsd1	79187	FSD1
100755664	Guca2a	2980	GUCA2A
100755665	Dhps	1725	DHPS
100755666	Ubxn2b	137886	UBXN2B
100755667	Klf7	8609	KLF7
100755668	Grik3	2899	GRIK3
100755669	Foxs1	2307	FOXS1
100755670	Efna2	1943	EFNA2
100755671	Zc2hc1c	79696	ZC2HC1C
100755672	Kcns3	3790	KCNS3
100755674	Ccdc167	154467	CCDC167
100755676	Serinc3	10955	SERINC3
100755678	Srsf10	10772	SRSF10
100755679	Lmo7	4008	LMO7
100755680	Ankrd7	56311	ANKRD7
100755681	Gria4	2893	GRIA4
100755682	Scn11a	11280	SCN11A
100755683	Cep295	85459	CEP295
100755684	Enpp7	339221	ENPP7
100755685	Rhbdf2	79651	RHBDF2
100755686	Cplx4	339302	CPLX4
100755688	Spry3	10251	SPRY3
100755691	Olfm4	10562	OLFM4
100755692	Qpct	25797	QPCT
100755695	Rnase4	6038	RNASE4
100755696	Nadk	65220	NADK
100755697	Tgs1	96764	TGS1
100755700	Zmynd19	116225	ZMYND19
100755702	Lrrn3	54674	LRRN3
100755703	Vkorc1	79001	VKORC1
100755704	LOC100755704	10907	TXNL4A
100755707	Tspan5	10098	TSPAN5
100755708	LOC100755708	120776	OR2D2
100755710	Irs1	3667	IRS1
100755711	Jph3	57338	JPH3
100755713	Angptl7	10218	ANGPTL7
100755714	B3galt5	10317	B3GALT5
100755715	Hjurp	55355	HJURP
100755716	Mrgprd	116512	MRGPRD
100755717	Clrn3	119467	CLRN3
100755720	Mmp20	9313	MMP20
100755723	Olah	55301	OLAH
100755727	Tada3	10474	TADA3
100755728	LOC100755728	121275	OR10AD1
100755729	Mrpl12	6182	MRPL12
100755730	Cenpo	79172	CENPO
100755731	Tbc1d1	23216	TBC1D1
100755732	Adora3	140	ADORA3
100755733	LOC100755733	517	ATP5MC2
100755735	Dntt	1791	DNTT
100755737	LOC100755737	120065	OR5P2
100755738	Adal	161823	ADAL
100755739	Spcs2	9789	SPCS2
100755742	Polr3gl	84265	POLR3GL
100755743	Cinp	51550	CINP
100755744	Csf3	1440	CSF3
100755745	Timm17a	10440	TIMM17A
100755750	Dlgap5	9787	DLGAP5
100755751	Gnl3l	54552	GNL3L
100755752	Snapc5	10302	SNAPC5
100755753	Atxn1l	342371	ATXN1L
100755754	Slc45a3	85414	SLC45A3
100755756	Clk2	1196	CLK2
100755760	Cntln	54875	CNTLN
100755761	Unc119b	84747	UNC119B
100755762	Smg8	55181	SMG8
100755763	Plekha7	144100	PLEKHA7
100755764	Tln1	7094	TLN1
100755765	Ippk	64768	IPPK
100755767	Fosb	2354	FOSB
100755768	Asph	444	ASPH
100755771	Pimreg	54478	PIMREG
100755773	Il2	3558	IL2
100755774	Paip2	51247	PAIP2
100755777	Nsa2	10412	NSA2
100755778	Sorbs1	10580	SORBS1
100755779	Ddi1	414301	DDI1
100755780	Twsg1	57045	TWSG1
100755781	Cylc1	1538	CYLC1
100755782	Ankra2	57763	ANKRA2
100755783	Smco2	341346	SMCO2
100755784	LOC100755784	266629	SEC14L3
100755785	Fzd10	11211	FZD10
100755786	Sfswap	6433	SFSWAP
100755787	Apbb2	323	APBB2
100755789	Scfd2	152579	SCFD2
100755790	Fermt3	83706	FERMT3
100755791	LOC100755791	339804	C2orf74
100755792	Mapkap1	79109	MAPKAP1
100755793	Ccdc153	283152	CCDC153
100755794	LOC100755794	8655	DYNLL1
100755795	Fanci	55215	FANCI
100755796	LOC100755796	6584	SLC22A5
100755797	Nabp1	64859	NABP1
100755799	Wnt7b	7477	WNT7B
100755800	Ntrk3	4916	NTRK3
100755801	Tex9	374618	TEX9
100755803	LOC100755803	254783	OR6C74
100755805	LOC100755805	337880	KRTAP11-1
100755811	Col9a1	1297	COL9A1
100755812	LOC100755812	55657	ZNF692
100755813	Smim15	643155	SMIM15
100755815	Slc22a6	9356	SLC22A6
100755816	Pitx2	5308	PITX2
100755817	Exoc2	55770	EXOC2
100755818	Rbl1	5933	RBL1
100755819	Mis12	79003	MIS12
100755820	Mpeg1	219972	MPEG1
100755821	LOC100755821	79096	C11orf49
100755823	LOC100755823	57449	PLEKHG5
100755824	Tmem209	84928	TMEM209
100755825	Tm2d1	83941	TM2D1
100755827	Crabp1	1381	CRABP1
100755831	Actn1	87	ACTN1
100755837	Gal3st2	64090	GAL3ST2
100755838	Fer	2241	FER
100755839	LOC100755839	256815	C10orf67
100755841	LOC100755841	22829	NLGN4Y
100755842	Slc18a1	6570	SLC18A1
100755843	Rbm6	10180	RBM6
100755845	Rbp4	5950	RBP4
100755846	Edem3	80267	EDEM3
100755847	Vps37d	155382	VPS37D
100755849	Tsc2	7249	TSC2
100755850	Slc17a1	6568	SLC17A1
100755851	LOC100755851	1544	CYP1A2
100755852	Egr1	1958	EGR1
100755853	Tmem79	84283	TMEM79
100755854	Sec23a	10484	SEC23A
100755855	Gata5	140628	GATA5
100755856	Otol1	131149	OTOL1
100755857	LOC100755857	257169	C9orf43
100755858	Nudt21	11051	NUDT21
100755859	Cabcoco1	219621	CABCOCO1
100755860	Trpc7	57113	TRPC7
100755861	Lum	4060	LUM
100755865	Stat3	6774	STAT3
100755867	Esco2	157570	ESCO2
100755869	Shroom4	57477	SHROOM4
100755870	Vars2	57176	VARS2
100755872	Clp1	10978	CLP1
100755874	Rgs20	8601	RGS20
100755875	Rmc1	29919	RMC1
100755876	Capzb	832	CAPZB
100755877	Svep1	79987	SVEP1
100755878	Inhbc	3626	INHBC
100755879	Itm2a	9452	ITM2A
100755880	LOC100755880	8641	PCDHGB4
100755881	Knl1	57082	KNL1
100755882	Arrdc3	57561	ARRDC3
100755883	Ccdc155	147872	CCDC155
100755884	Eml3	256364	EML3
100755885	Tmem145	284339	TMEM145
100755886	Zmat3	64393	ZMAT3
100755887	Kctd16	57528	KCTD16
100755889	Irf7	3665	IRF7
100755890	Ndufs8	4728	NDUFS8
100755892	Josd2	126119	JOSD2
100755893	Triobp	11078	TRIOBP
100755894	Eef1d	1936	EEF1D
100755895	Pram1	84106	PRAM1
100755897	LOC100755897	10175	CNIH1
100755898	Vps13d	55187	VPS13D
100755899	Foxa1	3169	FOXA1
100755901	Polr2b	5431	POLR2B
100755903	Coq2	27235	COQ2
100755904	Rnd3	390	RND3
100755905	Klhl28	54813	KLHL28
100755907	Tubal3	79861	TUBAL3
100755908	Hhipl2	79802	HHIPL2
100755909	Lmod3	56203	LMOD3
100755911	Snx4	8723	SNX4
100755912	Ing2	3622	ING2
100755913	Tsen54	283989	TSEN54
100755914	Csn2	1447	CSN2
100755915	Pianp	196500	PIANP
100755918	Llgl1	3996	LLGL1
100755919	Fosl2	2355	FOSL2
100755920	Mtus2	23281	MTUS2
100755922	Csk	1445	CSK
100755924	LOC100755924	338751	OR52L1
100755925	LOC100755925	124637	CYB5D1
100755926	LOC100755926	80333	KCNIP4
100755927	LOC100755927	79807	GSTCD
100755928	Slc9a3	6550	SLC9A3
100755929	Mertk	10461	MERTK
100755934	Dph5	51611	DPH5
100755935	Chrna1	1134	CHRNA1
100755936	Kif3a	11127	KIF3A
100755938	Skap2	8935	SKAP2
100755939	Pde8b	8622	PDE8B
100755941	Gramd2a	196996	GRAMD2A
100755943	Babam1	29086	BABAM1
100755944	Eps15l1	58513	EPS15L1
100755947	Pcgf2	7703	PCGF2
100755952	Fcrl6	343413	FCRL6
100755954	Srgap1	57522	SRGAP1
100755955	Enpp2	5168	ENPP2
100755956	Xkr5	389610	XKR5
100755958	Stap2	55620	STAP2
100755961	Cpo	130749	CPO
100755962	Slc26a5	375611	SLC26A5
100755963	Mylk2	85366	MYLK2
100755964	Gamt	2593	GAMT
100755965	Batf	10538	BATF
100755967	Filip1	27145	FILIP1
100755968	Mrpl50	54534	MRPL50
100755969	Zfand3	60685	ZFAND3
100755971	Pkig	11142	PKIG
100755976	Gorasp1	64689	GORASP1
100755979	Cbx2	84733	CBX2
100755980	Prcd	768206	PRCD
100755982	Slc25a25	114789	SLC25A25
100755985	Dgat1	8694	DGAT1
100755987	Ak4	205	AK4
100755989	Rnase6	6039	RNASE6
100755990	Tmem52	339456	TMEM52
100755991	Rps20	6224	RPS20
100755992	Adm2	79924	ADM2
100755995	Gng10	2790	GNG10
100755996	Fbxo24	26261	FBXO24
100755998	Bckdk	10295	BCKDK
100755999	Med12	9968	MED12
100756000	Dcun1d4	23142	DCUN1D4
100756003	Rap1gds1	5910	RAP1GDS1
100756004	LOC100756004	120775	OR2D3
100756007	Fbxo31	79791	FBXO31
100756009	Ubiad1	29914	UBIAD1
100756010	Prss23	11098	PRSS23
100756011	Mroh2a	339766	MROH2A
100756019	Nmt2	9397	NMT2
100756020	Letmd1	25875	LETMD1
100756021	Stx5	6811	STX5
100756023	Arpc4	10093	ARPC4
100756024	LOC100756024	341567	H1FNT
100756025	Mcrip1	348262	MCRIP1
100756026	Dnajc27	51277	DNAJC27
100756028	LOC100756028	3820	KLRB1
100756029	Caprin1	4076	CAPRIN1
100756030	Tdrp	157695	TDRP
100756031	Tll2	7093	TLL2
100756034	Tgm7	116179	TGM7
100756035	Dmrt2	10655	DMRT2
100756036	Itpripl2	162073	ITPRIPL2
100756038	Txnip	10628	TXNIP
100756039	Tecpr2	9895	TECPR2
100756041	Ipo9	55705	IPO9
100756045	Kank2	25959	KANK2
100756046	Lgals3	3958	LGALS3
100756047	Tsr2	90121	TSR2
100756048	Rpl4	6124	RPL4
100756049	Znf821	55565	ZNF821
100756050	Rab29	8934	RAB29
100756051	Fgf13	2258	FGF13
100756052	Scamp3	10067	SCAMP3
100756053	LOC100756053	1215	CMA1
100756054	Kdm4a	9682	KDM4A
100756055	Pi4ka	5297	PI4KA
100756056	Rev1	51455	REV1
100756058	LOC100756058	64897	C12orf43
100756060	Nxph3	11248	NXPH3
100756061	Tra2b	6434	TRA2B
100756062	LOC100756062	10944	C11orf58
100756063	Fgd3	89846	FGD3
100756064	LOC100756064	403257	OR4C45
100756065	Rtn2	6253	RTN2
100756066	LOC100756066	245913	DEFB110
100756069	P2rx1	5023	P2RX1
100756072	Mzb1	51237	MZB1
100756075	LOC100756075	4114	MAGEB3
100756076	Fam169a	26049	FAM169A
100756078	Ralbp1	10928	RALBP1
100756079	Btf3	689	BTF3
100756080	Stk38l	23012	STK38L
100756084	Nsun7	79730	NSUN7
100756086	Fip1l1	81608	FIP1L1
100756087	Rel	5966	REL
100756088	Fbxw2	26190	FBXW2
100756089	Nlrx1	79671	NLRX1
100756090	Pold3	10714	POLD3
100756092	Irf1	3659	IRF1
100756094	Atp6v1b1	525	ATP6V1B1
100756095	Atxn10	25814	ATXN10
100756097	Satl1	340562	SATL1
100756099	Chd2	1106	CHD2
100756100	Tiam1	7074	TIAM1
100756102	Tbc1d2b	23102	TBC1D2B
100756103	Fen1	2237	FEN1
100756107	Rnf219	79596	RNF219
100756108	Kif2a	3796	KIF2A
100756109	Gpx7	2882	GPX7
100756111	Hus1b	135458	HUS1B
100756113	Nlrp1	22861	NLRP1
100756114	LOC100756114	63901	FAM111A
100756115	Pacsin3	29763	PACSIN3
100756117	Eri3	79033	ERI3
100756118	LOC100756118	9167	COX7A2L
100756119	Ssmem1	136263	SSMEM1
100756120	Nfia	4774	NFIA
100756122	Ireb2	3658	IREB2
100756123	Gata4	2626	GATA4
100756124	LOC100756124	28977	MRPL42
100756125	Rad51b	5890	RAD51B
100756126	Gmps	8833	GMPS
100756130	Rpe	6120	RPE
100756132	Adcy7	113	ADCY7
100756133	Nceh1	57552	NCEH1
100756134	Fuca2	2519	FUCA2
100756135	Itgb2	3689	ITGB2
100756136	Phc2	1912	PHC2
100756137	Slc35g1	159371	SLC35G1
100756139	Tbl2	26608	TBL2
100756140	Spag4	6676	SPAG4
100756141	Junb	3726	JUNB
100756142	Slc17a4	10050	SLC17A4
100756143	Clk3	1198	CLK3
100756144	Tdrd12	91646	TDRD12
100756145	Paqr6	79957	PAQR6
100756146	Slco4a1	28231	SLCO4A1
100756147	Sptssb	165679	SPTSSB
100756148	Bspry	54836	BSPRY
100756149	Ogfod1	55239	OGFOD1
100756150	Znf365	22891	ZNF365
100756151	Spock1	6695	SPOCK1
100756152	Dcn	1634	DCN
100756153	Pkia	5569	PKIA
100756156	Tbc1d23	55773	TBC1D23
100756157	Ccdc25	55246	CCDC25
100756159	Bmp15	9210	BMP15
100756160	Mdc1	9656	MDC1
100756161	Coro6	84940	CORO6
100756162	Ypel4	219539	YPEL4
100756163	Gemin6	79833	GEMIN6
100756165	Otud3	23252	OTUD3
100756167	Inhbe	83729	INHBE
100756168	Prkd3	23683	PRKD3
100756169	LOC100756169	56108	PCDHGA7
100756170	Srf	6722	SRF
100756171	Cdkl4	344387	CDKL4
100756172	Slc17a7	57030	SLC17A7
100756173	Tut1	64852	TUT1
100756174	Pafah1b3	5050	PAFAH1B3
100756175	Pcdh18	54510	PCDH18
100756176	Slc25a53	401612	SLC25A53
100756177	Cdhr5	53841	CDHR5
100756178	Unc93b1	81622	UNC93B1
100756180	Fam71e1	112703	FAM71E1
100756181	Ankrd54	129138	ANKRD54
100756185	Slc25a46	91137	SLC25A46
100756186	Dhrs3	9249	DHRS3
100756189	Noa1	84273	NOA1
100756190	LOC100756190	162681	C18orf54
100756195	Arl6ip5	10550	ARL6IP5
100756196	Msmb	4477	MSMB
100756197	Znf148	7707	ZNF148
100756199	Mrps7	51081	MRPS7
100756201	Rplp0	6175	RPLP0
100756202	Cops7a	50813	COPS7A
100756204	Ankrd61	100310846	ANKRD61
100756205	Flii	2314	FLII
100756206	Babam2	9577	BABAM2
100756208	Pla2g10	8399	PLA2G10
100756209	Scamp2	10066	SCAMP2
100756211	LOC100756211	390083	OR56A3
100756212	Kdm6b	23135	KDM6B
100756213	Plin2	123	PLIN2
100756215	Exoc3	11336	EXOC3
100756218	Tmem218	219854	TMEM218
100756221	Guf1	60558	GUF1
100756222	Wipf1	7456	WIPF1
100756223	Dpp7	29952	DPP7
100756226	Senp8	123228	SENP8
100756228	Use1	55850	USE1
100756229	LOC100756229	26188	OR1C1
100756232	Psmb3	5691	PSMB3
100756233	Dusp4	1846	DUSP4
100756235	Erap1	51752	ERAP1
100756238	Ninj2	4815	NINJ2
100756240	Angpt2	285	ANGPT2
100756242	Clic5	53405	CLIC5
100756243	Mpnd	84954	MPND
100756245	Impad1	54928	IMPAD1
100756246	Mdh1b	130752	MDH1B
100756247	Bpifb3	359710	BPIFB3
100756248	Dazap1	26528	DAZAP1
100756249	Erg28	11161	ERG28
100756251	Tmem30a	55754	TMEM30A
100756252	LOC100756252	570	BAAT
100756253	Btbd9	114781	BTBD9
100756254	Ada	100	ADA
100756256	Myom3	127294	MYOM3
100756257	Ca9	768	CA9
100756260	Pou3f4	5456	POU3F4
100756261	Ttc21a	199223	TTC21A
100756264	Cbx8	57332	CBX8
100756265	Smim5	643008	SMIM5
100756266	Kprp	448834	KPRP
100756267	Naif1	203245	NAIF1
100756268	Brcc3	79184	BRCC3
100756270	Mroh1	727957	MROH1
100756272	Dnajc6	9829	DNAJC6
100756274	Rnase1	6035	RNASE1
100756275	Cfap74	85452	CFAP74
100756276	Mos	4342	MOS
100756277	Miox	55586	MIOX
100756279	Mpc1	51660	MPC1
100756280	Dnajc25	548645	DNAJC25
100756283	Kat8	84148	KAT8
100756284	Il2rg	3561	IL2RG
100756285	Trpt1	83707	TRPT1
100756286	Spata18	132671	SPATA18
100756287	Akap6	9472	AKAP6
100756292	LOC100756292	84236	RHBDD1
100756293	LOC100756293	100506581	C16orf95
100756294	Kdr	3791	KDR
100756295	LOC100756295	10747	MASP2
100756296	Fzd4	8322	FZD4
100756304	LOC100756304	162461	TMEM92
100756305	Fam171a1	221061	FAM171A1
100756306	Hnrnpul2	221092	HNRNPUL2
100756307	Frrs1	391059	FRRS1
100756309	Gif	2694	GIF
100756310	Alyref	10189	ALYREF
100756311	Pomc	5443	POMC
100756312	Slf2	55719	SLF2
100756313	LOC100756313	3820	KLRB1
100756314	Abtb2	25841	ABTB2
100756318	Tgm5	9333	TGM5
100756320	LOC100756320	134083	OR2Y1
100756322	LOC100756322	148738	HJV
100756323	Traf3	7187	TRAF3
100756324	Focad	54914	FOCAD
100756325	Csrp1	1465	CSRP1
100756326	LOC100756326	51035	UBXN1
100756329	Smarca4	6597	SMARCA4
100756330	LOC100756330	84666	RETNLB
100756331	Fam120c	54954	FAM120C
100756332	Mon1a	84315	MON1A
100756333	Zwilch	55055	ZWILCH
100756334	Ist1	9798	IST1
100756335	Slc41a1	254428	SLC41A1
100756336	Atp11c	286410	ATP11C
100756337	Fam189b	10712	FAM189B
100756338	Khnyn	23351	KHNYN
100756339	Fam49a	81553	FAM49A
100756340	Snap29	9342	SNAP29
100756341	Zmat4	79698	ZMAT4
100756342	Txndc9	10190	TXNDC9
100756344	Ankrd13a	88455	ANKRD13A
100756345	Dhx40	79665	DHX40
100756346	Spop	8405	SPOP
100756348	Slc25a39	51629	SLC25A39
100756349	Cavin1	284119	CAVIN1
100756350	Pik3c2a	5286	PIK3C2A
100756351	LOC100756351	403253	OR4A47
100756352	Vasp	7408	VASP
100756354	Iqsec3	440073	IQSEC3
100756355	Spdef	25803	SPDEF
100756356	Atp2a3	489	ATP2A3
100756357	Impg2	50939	IMPG2
100756358	Spata24	202051	SPATA24
100756360	Gpr174	84636	GPR174
100756363	Hmgcr	3156	HMGCR
100756365	Rps6ka6	27330	RPS6KA6
100756366	Med21	9412	MED21
100756367	Gal3st1	9514	GAL3ST1
100756368	Snurf	8926	SNURF
100756369	Nipsnap2	2631	NIPSNAP2
100756372	Naprt	93100	NAPRT
100756373	LOC100756373	317705	VN1R5
100756374	Ahsa2p	130872	AHSA2P
100756375	Ankrd46	157567	ANKRD46
100756376	Pdzd3	79849	PDZD3
100756377	Chrdl2	25884	CHRDL2
100756378	Oard1	221443	OARD1
100756380	Rprm	56475	RPRM
100756381	LOC100756381	165186	TOGARAM2
100756382	Tex261	113419	TEX261
100756383	Triml2	205860	TRIML2
100756384	Ifitm5	387733	IFITM5
100756386	Crcp	27297	CRCP
100756387	LOC100756387	390327	OR6C70
100756389	LOC100756389	55160	ARHGEF10L
100756390	Adamts7	11173	ADAMTS7
100756392	Dagla	747	DAGLA
100756394	Prdm10	56980	PRDM10
100756395	Smap1	60682	SMAP1
100756396	Edrf1	26098	EDRF1
100756397	Dimt1	27292	DIMT1
100756398	LOC100756398	65260	COA7
100756399	Slc22a8	9376	SLC22A8
100756400	Mylk4	340156	MYLK4
100756401	Ghrh	2691	GHRH
100756403	Cldn25	644672	CLDN25
100756404	Acp2	53	ACP2
100756406	Dmap1	55929	DMAP1
100756407	Hes2	54626	HES2
100756408	Cachd1	57685	CACHD1
100756409	Isx	91464	ISX
100756410	Hykk	123688	HYKK
100756411	Neil2	252969	NEIL2
100756413	Nifk	84365	NIFK
100756415	Slc33a1	9197	SLC33A1
100756418	LOC100756418	4010	LMX1B
100756419	Syt11	23208	SYT11
100756420	Map2	4133	MAP2
100756422	Heatr3	55027	HEATR3
100756424	Ltv1	84946	LTV1
100756425	Pttg1ip	754	PTTG1IP
100756426	Trim62	55223	TRIM62
100756428	Avpr1a	552	AVPR1A
100756431	Rtbdn	83546	RTBDN
100756432	LOC100756432	255626	HIST1H2BA
100756433	Sema7a	8482	SEMA7A
100756434	Cse1l	1434	CSE1L
100756435	Dpy19l3	147991	DPY19L3
100756437	Ntsr1	4923	NTSR1
100756438	B3galnt1	8706	B3GALNT1
100756439	Fkbp15	23307	FKBP15
100756441	Slc25a48	153328	SLC25A48
100756442	Wisp3	8838	WISP3
100756443	Il7	3574	IL7
100756444	Ctrl	1506	CTRL
100756446	Nit2	56954	NIT2
100756447	Clu	1191	CLU
100756449	Dysf	8291	DYSF
100756450	Tcf19	6941	TCF19
100756451	Tp53i13	90313	TP53I13
100756452	Serping1	710	SERPING1
100756456	Musk	4593	MUSK
100756457	Arhgap9	64333	ARHGAP9
100756458	Ndufaf7	55471	NDUFAF7
100756459	Pdlim1	9124	PDLIM1
100756460	LOC100756460	56109	PCDHGA6
100756461	Dnph1	10591	DNPH1
100756462	Dsel	92126	DSEL
100756463	Fam83e	54854	FAM83E
100756465	Cic	23152	CIC
100756466	Znf639	51193	ZNF639
100756469	Deaf1	10522	DEAF1
100756471	Prkx	5613	PRKX
100756472	Klk11	11012	KLK11
100756473	Micall1	85377	MICALL1
100756475	Cd320	51293	CD320
100756477	LOC100756477	343066	AADACL4
100756480	Rest	5978	REST
100756483	Fgd4	121512	FGD4
100756486	Hlx	3142	HLX
100756487	Tmf1	7110	TMF1
100756488	Ncoa4	8031	NCOA4
100756489	Slc12a8	84561	SLC12A8
100756491	Gga3	23163	GGA3
100756493	Lag3	3902	LAG3
100756495	Cyth3	9265	CYTH3
100756496	Natd1	256302	NATD1
100756497	Csrnp2	81566	CSRNP2
100756498	Mrpl33	9553	MRPL33
100756499	Slc46a3	283537	SLC46A3
100756502	LOC100756502	338751	OR52L1
100756503	Dnah2	146754	DNAH2
100756504	Phf19	26147	PHF19
100756505	LOC100756505	57491	AHRR
100756509	Aldh7a1	501	ALDH7A1
100756511	Pde11a	50940	PDE11A
100756512	LOC100756512	11253	MAN1B1
100756513	Snx10	29887	SNX10
100756517	Myo9b	4650	MYO9B
100756521	Pja2	9867	PJA2
100756522	Cwc25	54883	CWC25
100756523	Tnks	8658	TNKS
100756524	LOC100756524	166655	TRIM60
100756526	Sema5a	9037	SEMA5A
100756527	LOC100756527	26476	OR10J1
100756528	B4galnt3	283358	B4GALNT3
100756529	Hnrnph3	3189	HNRNPH3
100756530	Fgd6	55785	FGD6
100756531	Traf7	84231	TRAF7
100756533	Chaf1a	10036	CHAF1A
100756534	Smap2	64744	SMAP2
100756536	Adam23	8745	ADAM23
100756537	Pcsk4	54760	PCSK4
100756538	Ttll5	23093	TTLL5
100756540	LOC100756540	1347	COX7A2
100756544	Wisp2	8839	WISP2
100756546	Il22ra1	58985	IL22RA1
