Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"569"	"POU2F2"	"579.2"	"ARCHS4 Coexpression,843;ENCODE ChIP-seq,55;Enrichr Queries,1021;ReMap ChIP-seq,91;GTEx Coexpression,886"	"SLC35B2,PGAP2,PGAP3,PSMD9,PSMD6,GOLGA4,PSMD7,PSMD4,TBC1D10C,ANKFY1,TRIM25,LGALS9,SEC62,VPS36,SLC35A5,TRIM22,ALG8,ST6GAL1,COG8,LMAN1L,ALG5,CSNK1D,MOGS,ALG1,RNF126,BTK,PSME1,PSME2,ALG10B,VPS25,ATF4,SAR1B,FUT10,UBE2J1,MICAL1,ST8SIA4,VPS11,ST3GAL2,SEC31A,EDEM3,IQSEC1,EDEM1,SURF4,SNF8,GNPTG,NPLOC4,PSMG3,CALR,CALM1,ARF4,ARF1,UBXN1,PIGT,FKBP15,ARPC1B,ARPC1A,CLTA,PIGV,PIGX,HERPUD1,LFNG,EEA1,GLT1D1,SERP1,RACK1,TMED7,RAB8A,APPL2,TMED4,WDR38,PSD,CCT3,SEC13,TMED9,CAMLG,NCOA3,SSR3,PSMA5,PSMA6,PSMA4,PSMA2,VAMP1,EXOC3,PLIN3,ARHGEF1,PIGL,ARHGEF2,PIGG,VAMP4,VAMP2,EXOC2,PIGH,STX18,WAS,RFNG,STX10,PSMA8,GGA1,PSMB4,GGA3,STX6,STX5,MGAT1,CCT8,CCT7,YKT6,CCT4,CSNK1A1,GBF1,SYVN1,AP3D1,PSMB8,RAB11A,PSMB9,PSMC5,SEC23IP,SPCS2,AXL,SGSM3,COPG1,SRP19,UBE2Z,RAB44,ARHGDIA,TRAPPC12,NSF,PDIA3,TRAPPC2L,DGAT1,VPS33A,VPS33B,CNPY3,ACAP3,DPM2,TPST1,ACAP2,TMX4,ACAP1,SELENOS,MFNG,RAB34,PPIF,PPIH,PPIB,FKBP2,RAB5B,TSG101,CUL3,ITPR1,HSP90B1,MAN2A2,TBC1D17,RAB6A,AP1M2,AP1M1,HSPA9,TRAPPC3,SDF2L1,HSPA5,TRAPPC5,TRPV2,B3GALT4,DOLK,HSPA2,COPS4,COPS3,COPS6,GGCX,ARPC3,COPS2,BCL2,CHMP2A,SRPRA,MAN2B1,CNIH2,RAB5A,CNIH4,UBE2M,HSP90AB1,ATP2A3,ATP2A2,NAGPA,USE1,DDI2,PSD4,VPS9D1,CHPF2,VPS37C,RAD23A,VPS37A,ARAP1,DNAJC3,RFT1,MAN1B1,SEC22B,ST6GALNAC4,B4GALT7,USP14,ATF6B,RAB1B,GOSR2,GOSR1,PSMB10,GANAB,CYTH4,VPS51,CHSY1,VPS53,UGGT2,SEC23B,UGGT1,CYTH1,PTPN1,FKRP,B3GAT3,DNAJA1,MGAT4B,DNAJA2,RAB18,BAX,STUB1,P4HB"
"gene_set_query"	"570"	"CGGBP1"	"579.5"	"ARCHS4 Coexpression,1004;GTEx Coexpression,155"	"NAPA,TRAM1,ROCK1,SNAP23,CLTB,GLT8D2,PKD2,INPP5B,PSMB7,TRIM5,CHST14,EVI5L,STX2,TBC1D15,ATG5,APPL1,ACTR2,NAT8B,SIAH2,STX7,TBC1D2B,DNAJB14,RAB27B,RUFY1,SPCS3,RNF126,ACAP2,TMX3,VAMP7,PIK3CA,RAB37,FKBP7,PPIG,STT3B,PPIL4,ARF5,UBE2M,OTUB1"
"gene_set_query"	"571"	"ZNF559"	"580.3"	"ARCHS4 Coexpression,196;Enrichr Queries,568;GTEx Coexpression,977"	"ARF3,DOCK5,PIGU,PRKCSH,ARHGAP5,SEC61A1,POFUT2,CAPNS1,ARHGDIA,PSD3,PSMD3,AKT1,AP1S1,APPL2,PAAF1,CHPF2,NCOA3,ALG13,MOGS,RAD23B,ARFGAP1,SYTL2,B3GNT9,DNAJC7,RAB34,DNAJC5,RAB35,FKBP7,B3GNT2,CHMP4B,PSMD12,RAB5C,STX16,CUL3,RAB1B,ITPR1,GLT8D2,RRBP1,INPP5B,BAG6,UGT8,GANAB,VPS54,MLEC,CHST14,YKT6,SLC35A1,AP3D1,AXL,MGAT4B,P4HB,CALR,PPIL3,PPIL4,UBE2M"
"gene_set_query"	"572"	"HOXC5"	"581.7"	"ARCHS4 Coexpression,149;Enrichr Queries,1229;GTEx Coexpression,367"	"B4GALT2,FKBP10,KDELR1,PRKCSH,ARPC1A,PLOD3,TRAM2,EEA1,LFNG,PSMD8,POFUT1,PSMD2,SEC61G,ARHGDIA,PSMD3,AKT1,AP1S1,CCT3,NCOA3,COPZ2,ALG3,TBC1D2B,SORCS2,RAD23B,PIK3CA,RAB34,DNAJC5,FKBP7,KDELR2,TBC1D23,FKBP9,FKBP4,PPIA,SEC23A,ROCK1,RAB1B,HSPBP1,PSMA7,GANAB,ABL1,CHST14,UGGT2,CCT7,SEC11A,ST3GAL1,YKT6,UBQLN4,TRAP1,SEC24B,ADRM1,CCT6A,EXT2,AXL,COPS2,UBA1,UBE2M"
"gene_set_query"	"573"	"AEBP1"	"582.0"	"ARCHS4 Coexpression,311;GTEx Coexpression,853"	"FKBP10,PIGT,TBC1D9B,CHPF,PRKCSH,GLT8D2,PLOD3,RRBP1,PLOD1,PKD2,TRAM2,PKD1,CYTH3,TRIM8,NDST1,SEC61A1,GANAB,CASP12,CHSY1,MICALL2,SERPINH1,ABL1,AKT1,CHSY3,UGGT2,RAB11FIP5,ST6GAL2,CHPF2,COPZ2,RAB3IL1,ARFGAP1,CKAP4,EXT1,RAB34,EOGT,FKBP7,FAM20C,FKBP9,PPIC"
"gene_set_query"	"574"	"ZGPAT"	"582.3"	"ARCHS4 Coexpression,120;Enrichr Queries,22;GTEx Coexpression,1605"	"EXOC3L4,PGAP3,PRKCSH,PIGQ,ARPC1B,ARAF,LFNG,RAB43,PSD4,ARHGDIA,TBC1D10C,AKT1,TRIM25,LGALS9,TBC1D10B,TMED9,NCOA3,SLC35C2,MOGS,CNPY3,ARAP1,ARFGAP3,DDOST,ARFGAP1,ACAP3,ACAP1,DNAJC5,RAB35,ULK1,ARHGEF1,ARHGEF2,ATF4,NAPA,FKBP2,RAB5C,UBA7,RAB1B,WAS,FURIN,RRBP1,FOXO1,PSMB10,STX10,CYTH4,VPS51,LMAN2,RAB24,CHST13,MGAT1,CYTH1,CTSA,PTPN1,SEC16A,TNK2,ADRM1,PSMB8,PSMB9,CAPN10,HYOU1,MAN2B1,SEC24C,COPE"
"gene_set_query"	"575"	"ZNF595"	"583.0"	"ARCHS4 Coexpression,392;Enrichr Queries,774"	"ARF3,PIGU,TBC1D9B,RAB5C,PRKCSH,ITPR1,RRBP1,UBE2Z,IGF1R,TRIM8,DNAJB2,SEC61A1,CAPNS1,ARHGDIA,AKT1,UFD1,MAN1A1,ARFIP1,ARHGEF11,ST6GAL1,PPIL2,IQSEC1,CHPF2,NCOA3,MOGS,ARAP1,DNAJC5,RAB35,MGAT4B,CHMP4B,MAN2B1,P4HB,GPLD1,FKBP5"
"gene_set_query"	"576"	"RFX1"	"584.0"	"ARCHS4 Coexpression,977;Enrichr Queries,96;ReMap ChIP-seq,104;GTEx Coexpression,1159"	"DPAGT1,SYS1,CLPB,PGAP3,TXNDC12,UBE2Z,IGF1R,RAB43,AKT2,ARHGDIA,AP1S1,LARGE2,TBC1D10B,MOGS,CSNK1D,GBGT1,TMX4,ACAP1,RAB36,CSNK2B,CHMP4A,ULK1,TP53,FKBP5,COPB2,VCP,FKBP2,RAB5C,UBR4,AGAP3,UBE2J2,BAG6,UBR7,MAP2K7,EDEM3,CTSA,RAB4A,IQSEC1,TNK2,SNF8,TRAPPC9,GNPTG,COPS6,B4GAT1,CHMP2A,CNIH2,UBE2M,ARF3,CALR3,B4GALT3,PIGU,PIGT,ST6GALNAC2,PIGO,PRKCSH,HSPB1,PKD1,LFNG,TRIM8,GLT1D1,PSD4,DDI1,EVI5L,GIT1,WDR38,CCT2,NCOA3,COPZ2,VPS37B,ARAP1,COPZ1,CKAP4,DDOST,TAPBP,DNAJC1,ARHGEF1,MAN1B1,CRYAB,OTUB1,STX12,ATF6B,ROCK2,HM13,RAB1B,WAS,DERL2,FURIN,HMGCR,RNF5,GGA2,AP3M2,GGA1,PSMB7,CYTH2,DNAJB1,CYTH4,DNAJB8,SEC23B,UBQLN3,SLC35A2,FKRP,HSPA1L,GBF1,SGTA,SYVN1,PML,RAB11B,MAPK10,UBQLNL,JKAMP,SGSM2,RAB13,NBR1,STUB1,HSPA1B,HSPA1A"
"gene_set_query"	"577"	"MSANTD4"	"584.0"	"ARCHS4 Coexpression,613;GTEx Coexpression,555"	"PSMD10,RAB3B,ERO1B,STX12,RAB3C,RAB1A,SLC35B4,PGAP1,GALNT13,TUSC3,ARPC1B,RAB1B,COPS7A,HMGCR,HSPA13,CAPNS1,CHST10,TRAPPC13,RAB6A,TBC1D10A,UBQLN2,SKP1,MKKS,UBE2E3,POMGNT2,SRP9,VAMP8,MAPK10,RAB30,RABEP1,VAPB,MGAT4B,VPS41,COPS8"
"gene_set_query"	"578"	"E2F1"	"584.3"	"Literature ChIP-seq,6;ARCHS4 Coexpression,556;ENCODE ChIP-seq,97;Enrichr Queries,1197;ReMap ChIP-seq,70;GTEx Coexpression,1580"	"PGAP2,CLPB,PGAP3,PSMD8,NDST2,PSMD9,PSMD6,PSMD7,CAPNS1,PSMD5,PSMD2,PSMD3,AP1S2,AKT1,AP1S1,ANKFY1,PSMD1,VPS36,VPS39,VPS18,GAPVD1,DDIT3,PSME1,PSME2,MPPE1,ATF6,VPS25,VPS28,ATF4,RPN2,CTBP1,HSPA4L,RPN1,AGAP2,B3GLCT,AGAP1,NEDD4L,AGAP3,PRDX4,CHST12,CHST10,VPS11,ST3GAL4,SSR1,ST3GAL3,VTI1B,EDEM3,EIF2AK1,FUCA1,RAB3IP,EIF2AK2,EIF2AK4,B4GAT1,HYOU1,PSMG1,PSMG2,PIGU,PIGO,PIGN,PIGQ,PIGP,ARPC1A,HEXA,CLTB,PIGZ,CLTA,ARHGAP5,PIGW,PIGV,PIGY,PIGX,TRIM8,LFNG,GLT1D1,RACK1,XXYLT1,APPL1,SSR2,SSR3,COPZ2,RAB3IL1,SRP9,COPZ1,PIGC,PSMA5,PSMA3,PSMA1,PSMA2,PIGA,TCP1,PIGK,PICK1,VAMP1,EXOC6,PLIN2,EXOC5,VAMP4,PIGF,VAMP2,ARF6,PIGH,EXOC1,GCNT1,HSPA13,PSMA7,GGA2,GGA1,PSMB7,LMAN1,PSMB5,SRP72,PSMB3,LMAN2,MICALL1,PSMB1,HAS3,STX5,AGA,STX3,YKT6,SYVN1,SRP68,ERP44,PSMC5,PSMC6,PSMC3,ERO1A,EXOC3L1,IRS1,PDCD6,UBE2D1,POFUT2,POFUT1,RNF19A,LARGE2,MAP3K5,DGAT2,UBE2E3,CSGALNACT2,UBE2E1,CNPY3,RBX1,ACAP3,ACAP1,RAB34,ERP29,FKBP9,FKBP4,FKBP3,FKBP2,RAB5B,ITPR1,FOXO1,HSP90B1,BAG6,ATXN3,BAG2,UBR7,MAP2K7,TXNDC5,TRAPPC3,SDF2L1,TOR1A,TRAPPC5,B3GALT6,ARPC4,TRAPPC9,ARPC5,COPS3,COPS6,GGCX,COPS2,BCL2,COPS8,OGT,RAB5A,CALR3,MCFD2,HSP90AB1,ST6GALNAC2,BICD2,DDI2,PSD3,SNAP29,HSP90AA1,VPS9D1,RAD23A,VPS37A,ARFGAP3,RAD23B,DDOST,ARFGAP2,DNAJC1,DNAJC7,DNAJC5,DNAJC9,TMBIM6,DNAJC8,SEC22B,SEC22A,SEC22C,SEC23A,RAB1B,HM13,DNAJB1,GANAB,VPS51,MGAT5B,RAB23,VPS53,DNAJB9,BAK1,UBQLN4,SEC23B,SEC11A,UGGT1,UBQLN2,PTPN1,SLC35A4,PPIL2,SEC24A,FKRP,AMFR,ADRM1,PML,DNAJA1,RAB10,VAPA,VAPB,MGAT4B,RAB13,VPS41,RAB19,STUB1,P4HB,VPS45,SEC24D,BET1,SLC35B3,SLC35B2,CMAS,SLC35B4,KDELR1,SLC35B1,C1GALT1C1,TBC1D10C,ARFIP2,SEC62,SIL1,TBC1D10B,SKP1,COG8,COG7,COG4,ALG5,SLC35C1,ALG2,ALG3,COG1,CSNK1D,MOGS,ALG1,BTK,TRIM13,KDELR2,ULK1,KIF20A,TP53,STX1A,TRIM11,TBC1D9B,FUT11,RAB11FIP1,STXBP6,RAB11FIP3,CTSA,TRAP1,ST8SIA1,SIAH2,SLC33A1,SIAH1,SURF4,MICAL3,EXT1,NET1,CCT6A,EXT2,CALR,CALM1,FKBP11,RYR1,TRAM1,UBXN1,GPAA1,FAF2,B3GNTL1,RAB22A,HERPUD1,UFD1,TMED1,QSOX2,UBXN4,GIT1,RAB8A,TMED5,UBXN6,TMED4,VKORC1,PSD,CCT3,CCT2,SEC13,TMED8,NCOA3,KIF23,RAB33B,B3GNT9,B3GNT7,B3GNT5,FAM20B,B3GNT2,ARHGEF2,NAPA,NAPB,RABGAP1,STX17,DERL2,STX11,STX10,PGRMC1,MGAT5,MGAT1,CCT7,CCT5,CCT4,UBL4A,BCAP31,GIT2,AP3D1,UBE2G1,UBE2G2,RAB11B,SGSM1,SPCS3,SEC23IP,SPCS2,NEDD4,SGSM3,SGSM2,NBR1,RAB9A,DPAGT1,GALNT11,SYS1,UBXN2A,GXYLT1,UBE2Z,ARHGDIA,TRAPPC12,RXYLT1,NSF,PDIA3,DNAJB12,TBC1D2B,ALG12,UBE4B,ALG11,PDIA6,PDIA4,ERN1,DPM1,DPM2,OXA1L,DPM3,TMX4,TMX3,TMX2,TMX1,TBC1D24,PPIF,PPIE,PPIH,CHMP4A,PPIG,TBC1D23,PPIA,PPID,PPIC,PSMD12,VCP,PSMD11,PSMD13,UBA5,SEL1L,NCKIPSD,FUT9,TBC1D14,TBC1D17,TBC1D15,HSPA9,HSPA8,HSPA5,HSPA4,DOLK,HSPA2,EIF2S1,DNMBP,DNAJC10,CHMP2A,UBE2N,SRPRB,UBA1,MAN2B1,UBE2K,UBE2M,B4GALT2,DOCK5,B4GALT1,PRKCSH,NGLY1,HSPB1,ATP2A2,PKD2,PKD1,SEC61A2,A4GALT,COLGALT1,HS3ST3B1,MKKS,ARAP2,TBC1D9,ARAP1,POMGNT1,TRAPPC6A,TBC1D5,TRAPPC6B,TBC1D7,RFT1,CHMP3,MAN1B1,B4GALT6,OTUB1,USP14,GOSR1,ASAP3,ASAP1,RRBP1,ASAP2,HMGCR,USP19,MAPK9,MAPK8,CHSY1,B3GAT3,GALNT2,GALNT1,SGTA,UFM1,GLB1,CAPN10,BAX"
"gene_set_query"	"579"	"SON"	"584.5"	"ARCHS4 Coexpression,906;GTEx Coexpression,263"	"NAPA,PIGO,RPN2,ROCK1,COPB1,UBR4,USE1,PIGX,GANAB,POFUT2,LMAN2,UBR5,VPS54,UBXN4,SEC62,RAB11FIP4,SEC31A,BCAP31,ARFGEF2,RAB4B,TRAPPC1,TRAPPC10,SEC16A,GBF1,ADRM1,ALG13,UBE2G2,RBX1,SEC23IP,FKBP1B,PPIG,SEC24C,OGT,ARF5,COPE,UBE2M"
"gene_set_query"	"580"	"ZNF426"	"584.7"	"ARCHS4 Coexpression,527;Enrichr Queries,583;GTEx Coexpression,644"	"USP6NL,ERO1A,ARF3,RAB5B,PIGU,TBC1D9B,RAB5C,PIGN,FKBP14,PRKCSH,RAB1B,HSPA4L,UBE2Z,FUT3,IGF1R,EEA1,FUT6,BAG6,UGCG,SEC61A1,GANAB,CAPNS1,DNAJB4,ARHGDIA,ABL2,AKT1,CAPN1,YKT6,PAAF1,ACTR3,CSNK1A1,CHPF2,GALNT1,NCOA3,YOD1,MOGS,RAD23B,RAB10,DDIT3,DNAJC5,RAB35,MGAT4B,PLIN3,CHMP4B,TRIM16,P4HB,ARF6"
"gene_set_query"	"581"	"BHLHE22"	"585.0"	"ARCHS4 Coexpression,1038;ReMap ChIP-seq,109;GTEx Coexpression,608"	"SLC35B2,GALNT13,PGAP1,RAB3A,EXOC3L4,GALNT17,SRP14,RAB44,ARHGDIA,AKT3,TBC1D10C,TBC1D10A,MAP3K5,TBC1D10B,DGAT2,SLC35C2,DNAJB12,CNPY3,STX1B,DPM2,RNF126,MFNG,RAB34,RAB35,TBC1D24,FKBP5,FKBP2,AGAP2,UBE2J2,FUT2,RAB11FIP1,FUT7,MAN2A2,FUT9,CHST15,MLEC,B4GALNT1,RAB6B,ST3GAL2,AP1M2,TXNDC5,CTSA,OST4,TRAPPC3,IQSEC1,TNK2,ST8SIA2,IQSEC3,MICAL2,RAB39B,B3GALT6,CALM1,CNIH2,SNAP25,HSP90AB1,B4GALT1,PIGX,HERPUD1,LFNG,TRIM8,GLT1D1,MCF2L,PSD3,COLGALT1,GALNT9,RAB8A,HS3ST3B1,VPS9D1,VPS37B,ARAP1,AP3B2,TBC1D4,B3GNT7,PACS2,DNAJC6,RFT1,PICK1,EXOC3,MAN1B1,B4GALT6,ST6GALNAC4,ST6GALNAC6,NAPA,SNAP47,RAB1B,PSMB10,DNAJB2,GGA1,GGA3,CYTH4,RAB40B,LMAN2,RAB24,MGAT3,YKT6,B3GAT1,SYVN1,AP3D1,RAB15,CAPN10,P4HB"
"gene_set_query"	"582"	"MTF2"	"585.3"	"Literature ChIP-seq,150;ARCHS4 Coexpression,38;GTEx Coexpression,1568"	"DPAGT1,RAB3B,GALNT12,GALNT14,GALNT13,GALNT16,UBXN2A,IRS1,GALNT18,GALNT17,RASEF,GXYLT2,SRP14,UBE2Z,HS6ST2,GALNT10,IGF1R,CLGN,HS6ST3,NDST1,GOLGA4,CAPNS1,ARHGDIA,CAPN2,AKT1,TRIM25,CAPN1,MAP3K5,CSGALNACT1,RAB2A,PDIA2,DGAT2,ST6GAL2,CSNK2A1,DGAT1,UBE2E1,ALG3,MOGS,PDIA5,RAB31,RAB35,TBC1D24,CHMP4B,KDELR3,FKBP3,VPS25,GPLD1,PPIC,TBC1D9B,RAB5C,HS3ST3A1,UBA6,UBA5,HSPA4L,AGAP2,ITPR2,FOXO1,FUT4,UBE2J1,BAG6,DPP6,CHST11,MAN2A1,UBR5,ST8SIA4,ST8SIA5,ST3GAL5,B4GALNT1,KCNN2,ST8SIA6,ST3GAL6,STXBP5,STXBP6,B4GALNT2,ST3GAL1,RAB6B,B4GALNT4,B3GALNT1,IQSEC2,ST8SIA1,SEC16A,EDEM1,ST8SIA2,SIAH2,ST8SIA3,RAB3IP,RAB27B,B3GALT5,HSPA2,ARHGAP24,COPS3,NPLOC4,RNF103,MYO5B,UST,BCL2,CHMP2A,CNIH3,UBE2M,ARF3,RYR2,COLGALT2,PIGT,PRKCSH,PIGQ,ATP2A3,PIGZ,HS2ST1,TRIM8,LFNG,SEC61A1,UBXN7,COLGALT1,GIT1,RAB8B,ARHGEF11,CHST8,HS3ST3B1,CHST7,CHPF2,TBC1D9,SORCS1,ARAP1,SORCS3,SORCS2,SRP9,TBC1D1,PSMA3,PSMA4,TBC1D4,PSMA2,DNAJC5,B3GNT5,ARHGEF2,ARHGEF7,VAMP5,CHST2,ST6GALNAC5,B4GALT4,CHST3,STX17,RAB1B,FURIN,RRBP1,ASAP1,ASAP2,DNAJB2,GANAB,EXTL1,RAB40B,RAB20,CHSY1,MICALL1,DNAJB3,HAS3,MAN1C1,CHSY3,UGGT2,TRAM1L1,YKT6,CYTH1,ARFGEF1,GALNT7,GALNT6,GALNT3,AMFR,B3GAT2,GBF1,HS3ST5,HS3ST6,SRP68,PSMB8,HS3ST1,PSMB9,HS3ST2,FKBP1A,RAB15,DNAJA4,MGAT4B,TRIM36,P4HB,HSPA1B"
"gene_set_query"	"583"	"ZNF365"	"585.7"	"ARCHS4 Coexpression,404;Enrichr Queries,584;GTEx Coexpression,769"	"ARF3,NAPB,SNAP25,RAB3C,RAB3A,GALNT17,ITPR1,AGAP2,XYLT1,NEDD4L,PLOD2,NAPG,FOXO1,FUT9,MGAT5B,MCF2L,PSD3,MAN1A1,RAB6A,RAB6B,GALNT9,NSF,PSD,IQSEC2,NCOA3,B3GAT1,IQSEC3,ST8SIA3,RAB39B,MICAL2,HSPA12A,SYTL2,MAPK10,STX1B,DNAJC6,B3GNT2,CHST1,CALM1,VAMP2,STX1A"
"gene_set_query"	"584"	"RAG1"	"587.7"	"ARCHS4 Coexpression,1291;Enrichr Queries,451;GTEx Coexpression,21"	"SLC35B3,EXOC3L1,MCFD2,PIGU,PIGO,KDELR1,PRKCSH,HEXB,HEXA,ATP2A3,IGF1R,POFUT1,TRIM5,PDIA3,ACTR2,NCOA3,PDIA6,DDOST,PDIA5,PDIA4,RER1,TMBIM6,KDELR2,PPIB,ARHGEF7,CHST3,FKBP5,TRAPPC3L,COPB2,PSMB11,UBA7,RPN2,COPB1,RPN1,ITPR1,ITPR2,RRBP1,PSMA7,FOXO1,HSP90B1,UBE2J1,GGA2,LMAN1,GANAB,NEU1,RAB29,CHST15,MLEC,ST3GAL1,SEC11A,ATG5,TXNDC5,CTSA,GALNT7,ARFGEF2,PPIL2,FUCA1,TNK2,EDEM1,FUCA2,ARHGAP24,PSMB9,MAPK10,GLB1,RAB13,STT3A,BCL2,CALR,STT3B"
"gene_set_query"	"585"	"POU6F2"	"588.0"	"ARCHS4 Coexpression,497;Enrichr Queries,604;GTEx Coexpression,663"	"ALG1L,RYR2,RAB3A,PRKCSH,RASEF,XYLT1,UBE2Z,IGF1R,SEC61A1,CAPNS1,ARHGDIA,PSD3,AKT1,TRIM25,NSF,ACTR2,CHPF2,UBE2E1,SORCS1,MOGS,SORCS3,SORCS2,RAD23B,DNAJC5,RAB35,CHST1,CHMP4B,ARHGEF2,VAMP2,STX1A,PRKN,NAPB,NCKIPSD,BAG6,MAPK9,DPP6,GANAB,MGAT5B,RAB6B,YKT6,IQSEC1,ST8SIA2,HS3ST4,MAPK10,MGAT4C,VPS41,MGAT4B,CALR,CNIH3"
"gene_set_query"	"586"	"ZNF322"	"588.0"	"ARCHS4 Coexpression,864;GTEx Coexpression,312"	"BECN1,SEC23A,RAB5C,ROCK1,UBXN2A,ARPC1B,USO1,HMGCR,HSPA13,PSMB10,EEA1,AP3M1,EXTL2,CAPN7,RAB23,ATG5,CSNK2A1,ST8SIA2,ALG11,ALG10,EIF2S1,SRP9,VAMP8,SEC23IP,PIK3CA,ARPC2,COPS2,FAM20B,POMK,PSME1,FKBP7,ARHGEF1,PPIG,EXOC5,ALG10B,FKBP3"
"gene_set_query"	"587"	"MYOG"	"588.3"	"ARCHS4 Coexpression,1389;ENCODE ChIP-seq,9;Enrichr Queries,653;GTEx Coexpression,302"	"PGAP1,SLC35B1,PSMD6,GOLGA4,PSMD7,CAPNS1,PSMD4,PSMD5,AKT2,PSMD2,PSMD3,AKT1,TBC1D22A,SIL1,TBC1D10A,SEC63,SKP1,TBC1D10B,VPS18,ST6GAL1,ALG6,COG6,COG5,COG2,ALG3,CSNK1D,MOGS,ALG1,RNF126,PSME3,KDELR2,KDELR3,OPTN,RNF121,HS3ST3A1,TBC1D9B,SAR1A,SAR1B,CTBP1,B3GLCT,AGAP1,NEDD4L,UBE2J2,UBE2J1,ART1,NEU3,UGCG,RAB11FIP1,CHST11,MICAL1,CHST10,INPP5E,SERPINH1,SCAP,STXBP5,ATG7,B4GALNT2,RAB11FIP3,ST3GAL1,SEC31B,ST3GAL2,VTI1B,ATG5,SEC31A,ST3GAL3,B3GALNT1,TRAP1,SIAH2,RAB3IP,EXOC6B,EIF2AK4,EXT1,RNF103,PSMG3,HYOU1,PSMG1,PSMG2,CALM1,RYR1,ARF3,ARF4,ARF1,UBXN1,PIGO,GPAA1,PIGQ,CLTC,CLTB,CLTA,B3GNTL1,RAB22A,RYR3,HERPUD1,EEA1,LFNG,AKAP10,TMED3,AP3S2,TMED7,APPL2,UBXN6,APPL1,TMED4,VKORC1,SEC13,MANBA,TMED9,NCOA3,RAB3IL1,RBSN,SORCS2,SRP9,COPZ1,PIGC,PSMA1,TCP1,EXOC4,PIGM,PLIN2,PIGL,VAMP4,CRYAB,VAMP5,EXOC2,NAPA,PRKN,NAPB,RABGAP1,USO1,STX18,DERL1,HSPA13,STX11,GGA3,MICALL1,PSMB1,HAS2,STX4,MGAT1,CCT8,STX2,YKT6,CCT4,GIT2,NDE1,C1GALT1,UBE2G1,UBE2G2,SRP68,RAB11A,FKBP1A,ERP44,SPCS1,PSMC1,NEDD4,RAB9B,ERO1A,EXOC3L1,SRP19,RAB3C,UBE2D4,IRS1,TUSC3,UBE2D3,GXYLT1,UBE2D1,PLOD2,AUP1,IGF1R,CLGN,RAB43,RAB44,POFUT2,CAPN6,POFUT1,CAPN7,CAPN2,CAPN3,RXYLT1,CAPN1,NSF,PDIA3,TRAPPC2L,DGAT1,STX8,VPS33A,STX7,CSGALNACT2,DNAJB12,ALG14,TBC1D2B,ALG12,PDIA5,PDIA4,TPST2,ERN1,RAB32,ACAP2,RAB30,RAB31,SELENOS,MFNG,TBC1D24,PPIF,ERP29,PLAA,CHMP4B,PPIB,FKBP3,PPIC,FKBP5,PSMD12,FKBP2,SEL1L,UBR4,UBR3,GLT8D2,FUT1,FOXO1,BAG2,MAN2A2,UBB,MAN2A1,BAG1,TBC1D13,HSPA9,OST4,SEC16B,TRAPPC3,HSPA8,HSPA5,WFS1,TNK2,TRPV3,DOLK,DNAJC14,ARHGAP24,COPS4,NSFL1C,COPS6,DNMBP,ARPC2,GGCX,BCL2,COPS8,UBE2K,RNF185,CNIH3,B4GALT2,HSP90AB1,HSPB8,POMT1,NGLY1,HSPB1,ATP2A1,SEC61A2,SEC61A1,AP1G1,DDI2,SNAP29,GALNT9,ACTR3,HS3ST3B1,VPS9D1,VPS37D,RAD23A,VPS37A,VPS37B,POMGNT2,ARFGAP1,ARFGAP2,TBC1D1,DNAJC1,DNAJC7,TBC1D7,CASQ2,CASQ1,SEC22B,CHMP6,ST6GALNAC4,B4GALT7,SEC22C,B4GALT5,SNAP47,BECN1,RAB1A,ROCK2,HM13,ASAP3,RAB21,MAPK8,DNAJB6,VPS51,CHSY1,DNAJB5,DNAJB4,UBQLN1,DNAJB9,BAK1,UGGT1,CYTH1,UBQLN2,SEC11C,ARFGEF2,GALNT6,SLC35A4,GALNT2,ADRM1,RAB10,VAPA,VAPB,RAB12,DNAJA2,MGAT4B,RAB18,TRIM36,SEC24D,PPIL3,PPIL4,BET1,PPIL6"
"gene_set_query"	"588"	"NR1D2"	"588.3"	"ARCHS4 Coexpression,724;Enrichr Queries,300;GTEx Coexpression,741"	"RYR1,SNAP25,PIGU,PGAP3,IRS1,ARPC1B,CLTC,HSPB1,ATP2A2,ARHGAP5,HERPUD1,ARHGDIA,PSD3,TMED7,HSP90AA1,NCOA3,ALG3,GAPVD1,RAD23B,TRAPPC6B,DDIT3,CANX,CASQ1,OPTN,FKBP5,NAPB,ROCK2,RPN1,ITPR1,UBR3,FOXO1,DNAJB2,MAPK9,UGCG,MAPK8,HSPH1,LMAN2,UBQLN1,DNAJB9,B4GALNT1,TBC1D17,HSPA8,ARFGEF2,HSPA5,ARPC4,RAB27B,ARPC3,BAX,STT3B,COPE"
